Dir.DyadID,DyadID,IO1,IO2,Def.year,Def.score.avg
731,93,ACPB,WECAFC,2015,0
732,93,ACPB,WECAFC,2018,0
733,93,ACPB,WECAFC,2020,0
734,94,ATS-EP,AC,2002,0
735,94,ATS-EP,AC,2003,0
736,94,ATS-EP,AC,2004,0
737,94,ATS-EP,AC,2005,0
738,94,ATS-EP,AC,2006,3
739,94,ATS-EP,AC,2007,2
740,94,ATS-EP,AC,2008,0
741,94,ATS-EP,AC,2009,3
742,94,ATS-EP,AC,2010,0
743,94,ATS-EP,AC,2011,0
744,94,ATS-EP,AC,2012,0
745,94,ATS-EP,AC,2013,0
746,94,ATS-EP,AC,2014,0
747,94,ATS-EP,AC,2015,0
748,94,ATS-EP,AC,2016,0
749,94,ATS-EP,AC,2017,0
750,94,ATS-EP,AC,2018,0
751,94,ATS-EP,AC,2019,0
752,94,ATS-EP,AC,2021,0
753,94,ATS-EP,AC,2022,0
754,94,ATS-EP,AC,2023,0
755,95,ATS-EP,ACAP,2004,2
756,95,ATS-EP,ACAP,2005,3
757,95,ATS-EP,ACAP,2006,2
758,95,ATS-EP,ACAP,2007,3
759,95,ATS-EP,ACAP,2008,2.5
760,95,ATS-EP,ACAP,2009,2.5
761,95,ATS-EP,ACAP,2010,3
762,95,ATS-EP,ACAP,2011,0
763,95,ATS-EP,ACAP,2012,0
764,95,ATS-EP,ACAP,2013,2
765,95,ATS-EP,ACAP,2014,2
766,95,ATS-EP,ACAP,2015,0
767,95,ATS-EP,ACAP,2016,0
768,95,ATS-EP,ACAP,2017,0
769,95,ATS-EP,ACAP,2018,0
770,95,ATS-EP,ACAP,2019,0
771,95,ATS-EP,ACAP,2021,0
772,95,ATS-EP,ACAP,2022,0
773,95,ATS-EP,ACAP,2023,0
774,96,ATS-EP,ACPB,2009,0
775,96,ATS-EP,ACPB,2010,0
776,96,ATS-EP,ACPB,2011,0
777,96,ATS-EP,ACPB,2012,0
778,96,ATS-EP,ACPB,2013,0
779,96,ATS-EP,ACPB,2014,0
780,96,ATS-EP,ACPB,2015,0
781,96,ATS-EP,ACPB,2016,0
782,96,ATS-EP,ACPB,2017,0
783,96,ATS-EP,ACPB,2018,0
784,96,ATS-EP,ACPB,2019,0
785,96,ATS-EP,ACPB,2021,0
786,96,ATS-EP,ACPB,2022,0
787,96,ATS-EP,ACPB,2023,0
788,97,ATS-EP,Barcelona-SPA/BD,2002,0
789,97,ATS-EP,Barcelona-SPA/BD,2003,0
790,97,ATS-EP,Barcelona-SPA/BD,2004,0
791,97,ATS-EP,Barcelona-SPA/BD,2005,0
792,97,ATS-EP,Barcelona-SPA/BD,2006,0
793,97,ATS-EP,Barcelona-SPA/BD,2007,0
794,97,ATS-EP,Barcelona-SPA/BD,2008,0
795,97,ATS-EP,Barcelona-SPA/BD,2009,0
796,97,ATS-EP,Barcelona-SPA/BD,2010,0
797,97,ATS-EP,Barcelona-SPA/BD,2011,0
798,97,ATS-EP,Barcelona-SPA/BD,2012,0
799,97,ATS-EP,Barcelona-SPA/BD,2013,0
800,97,ATS-EP,Barcelona-SPA/BD,2014,0
801,97,ATS-EP,Barcelona-SPA/BD,2015,0
802,97,ATS-EP,Barcelona-SPA/BD,2016,0
803,97,ATS-EP,Barcelona-SPA/BD,2017,0
804,97,ATS-EP,Barcelona-SPA/BD,2018,0
805,97,ATS-EP,Barcelona-SPA/BD,2019,0
806,97,ATS-EP,Barcelona-SPA/BD,2021,0
807,97,ATS-EP,Barcelona-SPA/BD,2022,0
808,97,ATS-EP,Barcelona-SPA/BD,2023,0
809,98,ATS-EP,CBD,2002,0
810,98,ATS-EP,CBD,2003,0
811,98,ATS-EP,CBD,2004,0
812,98,ATS-EP,CBD,2005,0
813,98,ATS-EP,CBD,2006,0
814,98,ATS-EP,CBD,2007,0
815,98,ATS-EP,CBD,2008,0
816,98,ATS-EP,CBD,2009,0
817,98,ATS-EP,CBD,2010,0
818,98,ATS-EP,CBD,2011,0
819,98,ATS-EP,CBD,2012,0
820,98,ATS-EP,CBD,2013,0
821,98,ATS-EP,CBD,2014,0
822,98,ATS-EP,CBD,2015,0
823,98,ATS-EP,CBD,2016,0
824,98,ATS-EP,CBD,2017,0
825,98,ATS-EP,CBD,2018,0
826,98,ATS-EP,CBD,2019,0
827,98,ATS-EP,CBD,2021,0
828,98,ATS-EP,CBD,2022,0
829,98,ATS-EP,CBD,2023,0
830,99,ATS-EP,CCAMLR,2002,3
831,99,ATS-EP,CCAMLR,2003,3
832,99,ATS-EP,CCAMLR,2004,0
833,99,ATS-EP,CCAMLR,2005,3.6
834,99,ATS-EP,CCAMLR,2006,2
835,99,ATS-EP,CCAMLR,2007,3
836,99,ATS-EP,CCAMLR,2008,3
837,99,ATS-EP,CCAMLR,2009,3
838,99,ATS-EP,CCAMLR,2010,2.5
839,99,ATS-EP,CCAMLR,2011,3
840,99,ATS-EP,CCAMLR,2012,3
841,99,ATS-EP,CCAMLR,2013,3
842,99,ATS-EP,CCAMLR,2014,2
843,99,ATS-EP,CCAMLR,2015,4
844,99,ATS-EP,CCAMLR,2016,3
845,99,ATS-EP,CCAMLR,2017,3.67
846,99,ATS-EP,CCAMLR,2018,3
847,99,ATS-EP,CCAMLR,2019,3.33
848,99,ATS-EP,CCAMLR,2021,2.5
849,99,ATS-EP,CCAMLR,2022,3
850,99,ATS-EP,CCAMLR,2023,3
851,100,ATS-EP,CCSBT,2002,0
852,100,ATS-EP,CCSBT,2003,0
853,100,ATS-EP,CCSBT,2004,0
854,100,ATS-EP,CCSBT,2005,0
855,100,ATS-EP,CCSBT,2006,0
856,100,ATS-EP,CCSBT,2007,0
857,100,ATS-EP,CCSBT,2008,0
858,100,ATS-EP,CCSBT,2009,0
859,100,ATS-EP,CCSBT,2010,0
860,100,ATS-EP,CCSBT,2011,0
861,100,ATS-EP,CCSBT,2012,0
862,100,ATS-EP,CCSBT,2013,0
863,100,ATS-EP,CCSBT,2014,0
864,100,ATS-EP,CCSBT,2015,0
865,100,ATS-EP,CCSBT,2016,0
866,100,ATS-EP,CCSBT,2017,0
867,100,ATS-EP,CCSBT,2018,0
868,100,ATS-EP,CCSBT,2019,0
869,100,ATS-EP,CCSBT,2021,0
870,100,ATS-EP,CCSBT,2022,0
871,100,ATS-EP,CCSBT,2023,0
872,101,ATS-EP,CITES,2002,0
873,101,ATS-EP,CITES,2003,0
874,101,ATS-EP,CITES,2004,0
875,101,ATS-EP,CITES,2005,0
876,101,ATS-EP,CITES,2006,0
877,101,ATS-EP,CITES,2007,0
878,101,ATS-EP,CITES,2008,0
879,101,ATS-EP,CITES,2009,0
880,101,ATS-EP,CITES,2010,0
881,101,ATS-EP,CITES,2011,0
882,101,ATS-EP,CITES,2012,0
883,101,ATS-EP,CITES,2013,0
884,101,ATS-EP,CITES,2014,0
885,101,ATS-EP,CITES,2015,0
886,101,ATS-EP,CITES,2016,0
887,101,ATS-EP,CITES,2017,0
888,101,ATS-EP,CITES,2018,0
889,101,ATS-EP,CITES,2019,0
890,101,ATS-EP,CITES,2021,0
891,101,ATS-EP,CITES,2022,0
892,101,ATS-EP,CITES,2023,0
893,102,ATS-EP,CMS,2002,0
894,102,ATS-EP,CMS,2003,0
895,102,ATS-EP,CMS,2004,0
896,102,ATS-EP,CMS,2005,0
897,102,ATS-EP,CMS,2006,1
898,102,ATS-EP,CMS,2007,0
899,102,ATS-EP,CMS,2008,2
900,102,ATS-EP,CMS,2009,0
901,102,ATS-EP,CMS,2010,0
902,102,ATS-EP,CMS,2011,0
903,102,ATS-EP,CMS,2012,0
904,102,ATS-EP,CMS,2013,2
905,102,ATS-EP,CMS,2014,0
906,102,ATS-EP,CMS,2015,0
907,102,ATS-EP,CMS,2016,0
908,102,ATS-EP,CMS,2017,0
909,102,ATS-EP,CMS,2018,0
910,102,ATS-EP,CMS,2019,0
911,102,ATS-EP,CMS,2021,0
912,102,ATS-EP,CMS,2022,0
913,102,ATS-EP,CMS,2023,0
914,103,ATS-EP,FAO,2005,0
915,103,ATS-EP,FAO,2006,0
916,103,ATS-EP,FAO,2007,0
917,103,ATS-EP,FAO,2008,0
918,103,ATS-EP,FAO,2009,0
919,103,ATS-EP,FAO,2010,0
920,103,ATS-EP,FAO,2011,0
921,103,ATS-EP,FAO,2012,0
922,103,ATS-EP,FAO,2013,0
923,103,ATS-EP,FAO,2014,0
924,103,ATS-EP,FAO,2015,0
925,103,ATS-EP,FAO,2016,0
926,103,ATS-EP,FAO,2017,0
927,103,ATS-EP,FAO,2018,0
928,103,ATS-EP,FAO,2019,0
929,103,ATS-EP,FAO,2021,0
930,103,ATS-EP,FAO,2022,0
931,103,ATS-EP,FAO,2023,0
932,104,ATS-EP,GFCM,2003,0
933,104,ATS-EP,GFCM,2004,0
934,104,ATS-EP,GFCM,2005,0
935,104,ATS-EP,GFCM,2006,0
936,104,ATS-EP,GFCM,2007,0
937,104,ATS-EP,GFCM,2008,0
938,104,ATS-EP,GFCM,2009,0
939,104,ATS-EP,GFCM,2010,0
940,104,ATS-EP,GFCM,2011,0
941,104,ATS-EP,GFCM,2012,0
942,104,ATS-EP,GFCM,2013,0
943,104,ATS-EP,GFCM,2014,0
944,104,ATS-EP,GFCM,2015,0
945,104,ATS-EP,GFCM,2016,0
946,104,ATS-EP,GFCM,2017,0
947,104,ATS-EP,GFCM,2018,0
948,104,ATS-EP,GFCM,2019,0
949,104,ATS-EP,GFCM,2021,0
950,104,ATS-EP,GFCM,2022,0
951,104,ATS-EP,GFCM,2023,0
952,105,ATS-EP,HELCOM,2002,0
953,105,ATS-EP,HELCOM,2003,0
954,105,ATS-EP,HELCOM,2004,0
955,105,ATS-EP,HELCOM,2005,0
956,105,ATS-EP,HELCOM,2006,0
957,105,ATS-EP,HELCOM,2007,0
958,105,ATS-EP,HELCOM,2008,0
959,105,ATS-EP,HELCOM,2009,0
960,105,ATS-EP,HELCOM,2010,0
961,105,ATS-EP,HELCOM,2011,0
962,105,ATS-EP,HELCOM,2012,0
963,105,ATS-EP,HELCOM,2013,0
964,105,ATS-EP,HELCOM,2014,0
965,105,ATS-EP,HELCOM,2015,0
966,105,ATS-EP,HELCOM,2016,0
967,105,ATS-EP,HELCOM,2017,0
968,105,ATS-EP,HELCOM,2018,0
969,105,ATS-EP,HELCOM,2019,0
970,105,ATS-EP,HELCOM,2021,0
971,105,ATS-EP,HELCOM,2022,0
972,105,ATS-EP,HELCOM,2023,0
973,106,ATS-EP,IAC,2003,0
974,106,ATS-EP,IAC,2004,0
975,106,ATS-EP,IAC,2005,0
976,106,ATS-EP,IAC,2006,0
977,106,ATS-EP,IAC,2007,0
978,106,ATS-EP,IAC,2008,0
979,106,ATS-EP,IAC,2009,0
980,106,ATS-EP,IAC,2010,0
981,106,ATS-EP,IAC,2011,0
982,106,ATS-EP,IAC,2012,0
983,106,ATS-EP,IAC,2013,0
984,106,ATS-EP,IAC,2014,0
985,106,ATS-EP,IAC,2015,0
986,106,ATS-EP,IAC,2016,0
987,106,ATS-EP,IAC,2017,0
988,106,ATS-EP,IAC,2018,0
989,106,ATS-EP,IAC,2019,0
990,106,ATS-EP,IAC,2021,0
991,106,ATS-EP,IAC,2022,0
992,106,ATS-EP,IAC,2023,0
993,107,ATS-EP,IATTC,2010,0
994,107,ATS-EP,IATTC,2011,0
995,107,ATS-EP,IATTC,2012,0
996,107,ATS-EP,IATTC,2013,0
997,107,ATS-EP,IATTC,2014,0
998,107,ATS-EP,IATTC,2015,0
999,107,ATS-EP,IATTC,2016,0
1000,107,ATS-EP,IATTC,2017,0
1001,107,ATS-EP,IATTC,2018,0
1002,107,ATS-EP,IATTC,2019,0
1003,107,ATS-EP,IATTC,2021,0
1004,107,ATS-EP,IATTC,2022,0
1005,107,ATS-EP,IATTC,2023,0
1006,108,ATS-EP,ICCAT,2002,0
1007,108,ATS-EP,ICCAT,2003,0
1008,108,ATS-EP,ICCAT,2004,0
1009,108,ATS-EP,ICCAT,2005,0
1010,108,ATS-EP,ICCAT,2006,0
1011,108,ATS-EP,ICCAT,2007,0
1012,108,ATS-EP,ICCAT,2008,0
1013,108,ATS-EP,ICCAT,2009,0
1014,108,ATS-EP,ICCAT,2010,0
1015,108,ATS-EP,ICCAT,2011,0
1016,108,ATS-EP,ICCAT,2012,0
1017,108,ATS-EP,ICCAT,2013,0
1018,108,ATS-EP,ICCAT,2014,0
1019,108,ATS-EP,ICCAT,2015,0
1020,108,ATS-EP,ICCAT,2016,0
1021,108,ATS-EP,ICCAT,2017,0
1022,108,ATS-EP,ICCAT,2018,0
1023,108,ATS-EP,ICCAT,2019,0
1024,108,ATS-EP,ICCAT,2021,0
1025,108,ATS-EP,ICCAT,2022,0
1026,108,ATS-EP,ICCAT,2023,0
1027,109,ATS-EP,IMO,2002,2
1028,109,ATS-EP,IMO,2003,3
1029,109,ATS-EP,IMO,2004,4
1030,109,ATS-EP,IMO,2005,0
1031,109,ATS-EP,IMO,2006,4
1032,109,ATS-EP,IMO,2007,3
1033,109,ATS-EP,IMO,2008,3
1034,109,ATS-EP,IMO,2009,3
1035,109,ATS-EP,IMO,2010,3.5
1036,109,ATS-EP,IMO,2011,0
1037,109,ATS-EP,IMO,2012,3.5
1038,109,ATS-EP,IMO,2013,3
1039,109,ATS-EP,IMO,2014,3
1040,109,ATS-EP,IMO,2015,2
1041,109,ATS-EP,IMO,2016,3
1042,109,ATS-EP,IMO,2017,2.5
1043,109,ATS-EP,IMO,2018,3
1044,109,ATS-EP,IMO,2019,3
1045,109,ATS-EP,IMO,2021,3
1046,109,ATS-EP,IMO,2022,3
1047,109,ATS-EP,IMO,2023,3
1048,110,ATS-EP,ISA,2002,0
1049,110,ATS-EP,ISA,2003,0
1050,110,ATS-EP,ISA,2004,0
1051,110,ATS-EP,ISA,2005,0
1052,110,ATS-EP,ISA,2006,0
1053,110,ATS-EP,ISA,2007,0
1054,110,ATS-EP,ISA,2008,0
1055,110,ATS-EP,ISA,2009,0
1056,110,ATS-EP,ISA,2010,0
1057,110,ATS-EP,ISA,2011,0
1058,110,ATS-EP,ISA,2012,0
1059,110,ATS-EP,ISA,2013,0
1060,110,ATS-EP,ISA,2014,0
1061,110,ATS-EP,ISA,2015,0
1062,110,ATS-EP,ISA,2016,0
1063,110,ATS-EP,ISA,2017,0
1064,110,ATS-EP,ISA,2018,0
1065,110,ATS-EP,ISA,2019,0
1066,110,ATS-EP,ISA,2021,0
1067,110,ATS-EP,ISA,2022,0
1068,110,ATS-EP,ISA,2023,0
1069,111,ATS-EP,NAFO,2002,0
1070,111,ATS-EP,NAFO,2003,0
1071,111,ATS-EP,NAFO,2004,0
1072,111,ATS-EP,NAFO,2005,0
1073,111,ATS-EP,NAFO,2006,0
1074,111,ATS-EP,NAFO,2007,0
1075,111,ATS-EP,NAFO,2008,0
1076,111,ATS-EP,NAFO,2009,0
1077,111,ATS-EP,NAFO,2010,0
1078,111,ATS-EP,NAFO,2011,0
1079,111,ATS-EP,NAFO,2012,0
1080,111,ATS-EP,NAFO,2013,0
1081,111,ATS-EP,NAFO,2014,0
1082,111,ATS-EP,NAFO,2015,0
1083,111,ATS-EP,NAFO,2016,0
1084,111,ATS-EP,NAFO,2017,0
1085,111,ATS-EP,NAFO,2018,0
1086,111,ATS-EP,NAFO,2019,0
1087,111,ATS-EP,NAFO,2021,0
1088,111,ATS-EP,NAFO,2022,0
1089,111,ATS-EP,NAFO,2023,0
1090,112,ATS-EP,NAMMCO,2002,0
1091,112,ATS-EP,NAMMCO,2003,0
1092,112,ATS-EP,NAMMCO,2004,0
1093,112,ATS-EP,NAMMCO,2005,0
1094,112,ATS-EP,NAMMCO,2006,0
1095,112,ATS-EP,NAMMCO,2007,0
1096,112,ATS-EP,NAMMCO,2008,0
1097,112,ATS-EP,NAMMCO,2009,0
1098,112,ATS-EP,NAMMCO,2010,0
1099,112,ATS-EP,NAMMCO,2011,0
1100,112,ATS-EP,NAMMCO,2012,0
1101,112,ATS-EP,NAMMCO,2013,0
1102,112,ATS-EP,NAMMCO,2014,0
1103,112,ATS-EP,NAMMCO,2015,0
1104,112,ATS-EP,NAMMCO,2016,0
1105,112,ATS-EP,NAMMCO,2017,0
1106,112,ATS-EP,NAMMCO,2018,0
1107,112,ATS-EP,NAMMCO,2019,0
1108,112,ATS-EP,NAMMCO,2021,0
1109,112,ATS-EP,NAMMCO,2022,0
1110,112,ATS-EP,NAMMCO,2023,0
1111,113,ATS-EP,NEAFC,2008,0
1112,113,ATS-EP,NEAFC,2009,0
1113,113,ATS-EP,NEAFC,2010,0
1114,113,ATS-EP,NEAFC,2011,0
1115,113,ATS-EP,NEAFC,2012,0
1116,113,ATS-EP,NEAFC,2013,0
1117,113,ATS-EP,NEAFC,2014,0
1118,113,ATS-EP,NEAFC,2015,0
1119,113,ATS-EP,NEAFC,2016,0
1120,113,ATS-EP,NEAFC,2017,0
1121,113,ATS-EP,NEAFC,2018,0
1122,113,ATS-EP,NEAFC,2019,0
1123,113,ATS-EP,NEAFC,2021,0
1124,113,ATS-EP,NEAFC,2022,0
1125,113,ATS-EP,NEAFC,2023,0
1126,114,ATS-EP,NPFC,2015,0
1127,114,ATS-EP,NPFC,2016,0
1128,114,ATS-EP,NPFC,2017,0
1129,114,ATS-EP,NPFC,2018,0
1130,114,ATS-EP,NPFC,2019,0
1131,114,ATS-EP,NPFC,2021,0
1132,114,ATS-EP,NPFC,2022,0
1133,114,ATS-EP,NPFC,2023,0
1134,115,ATS-EP,OSPAR,2002,0
1135,115,ATS-EP,OSPAR,2003,0
1136,115,ATS-EP,OSPAR,2004,0
1137,115,ATS-EP,OSPAR,2005,0
1138,115,ATS-EP,OSPAR,2006,0
1139,115,ATS-EP,OSPAR,2007,0
1140,115,ATS-EP,OSPAR,2008,0
1141,115,ATS-EP,OSPAR,2009,0
1142,115,ATS-EP,OSPAR,2010,0
1143,115,ATS-EP,OSPAR,2011,0
1144,115,ATS-EP,OSPAR,2012,0
1145,115,ATS-EP,OSPAR,2013,0
1146,115,ATS-EP,OSPAR,2014,0
1147,115,ATS-EP,OSPAR,2015,0
1148,115,ATS-EP,OSPAR,2016,0
1149,115,ATS-EP,OSPAR,2017,0
1150,115,ATS-EP,OSPAR,2018,0
1151,115,ATS-EP,OSPAR,2019,0
1152,115,ATS-EP,OSPAR,2021,0
1153,115,ATS-EP,OSPAR,2022,0
1154,115,ATS-EP,OSPAR,2023,0
1155,116,ATS-EP,PIF,2005,0
1156,116,ATS-EP,PIF,2006,0
1157,116,ATS-EP,PIF,2007,0
1158,116,ATS-EP,PIF,2008,0
1159,116,ATS-EP,PIF,2009,0
1160,116,ATS-EP,PIF,2010,0
1161,116,ATS-EP,PIF,2011,0
1162,116,ATS-EP,PIF,2012,0
1163,116,ATS-EP,PIF,2013,0
1164,116,ATS-EP,PIF,2014,0
1165,116,ATS-EP,PIF,2015,0
1166,116,ATS-EP,PIF,2016,0
1167,116,ATS-EP,PIF,2017,0
1168,116,ATS-EP,PIF,2018,0
1169,116,ATS-EP,PIF,2019,0
1170,116,ATS-EP,PIF,2021,0
1171,116,ATS-EP,PIF,2022,0
1172,116,ATS-EP,PIF,2023,0
1173,117,ATS-EP,SEAFO,2004,0
1174,117,ATS-EP,SEAFO,2005,0
1175,117,ATS-EP,SEAFO,2006,0
1176,117,ATS-EP,SEAFO,2007,0
1177,117,ATS-EP,SEAFO,2008,0
1178,117,ATS-EP,SEAFO,2009,0
1179,117,ATS-EP,SEAFO,2010,0
1180,117,ATS-EP,SEAFO,2011,0
1181,117,ATS-EP,SEAFO,2012,0
1182,117,ATS-EP,SEAFO,2013,0
1183,117,ATS-EP,SEAFO,2014,0
1184,117,ATS-EP,SEAFO,2015,0
1185,117,ATS-EP,SEAFO,2016,0
1186,117,ATS-EP,SEAFO,2017,0
1187,117,ATS-EP,SEAFO,2018,0
1188,117,ATS-EP,SEAFO,2019,0
1189,117,ATS-EP,SEAFO,2021,0
1190,117,ATS-EP,SEAFO,2022,0
1191,117,ATS-EP,SEAFO,2023,0
1192,118,ATS-EP,SIOFA,2013,0
1193,118,ATS-EP,SIOFA,2014,0
1194,118,ATS-EP,SIOFA,2015,0
1195,118,ATS-EP,SIOFA,2016,0
1196,118,ATS-EP,SIOFA,2017,0
1197,118,ATS-EP,SIOFA,2018,0
1198,118,ATS-EP,SIOFA,2019,0
1199,118,ATS-EP,SIOFA,2021,0
1200,118,ATS-EP,SIOFA,2022,0
1201,118,ATS-EP,SIOFA,2023,0
1202,119,ATS-EP,SPREP-Noumea,2012,0
1203,119,ATS-EP,SPREP-Noumea,2013,0
1204,119,ATS-EP,SPREP-Noumea,2014,0
1205,119,ATS-EP,SPREP-Noumea,2015,0
1206,119,ATS-EP,SPREP-Noumea,2016,0
1207,119,ATS-EP,SPREP-Noumea,2017,0
1208,119,ATS-EP,SPREP-Noumea,2018,0
1209,119,ATS-EP,SPREP-Noumea,2019,0
1210,119,ATS-EP,SPREP-Noumea,2021,0
1211,119,ATS-EP,SPREP-Noumea,2022,0
1212,119,ATS-EP,SPREP-Noumea,2023,0
1213,120,ATS-EP,UNCLOS,2002,0
1214,120,ATS-EP,UNCLOS,2003,0
1215,120,ATS-EP,UNCLOS,2004,0
1216,120,ATS-EP,UNCLOS,2005,0
1217,120,ATS-EP,UNCLOS,2006,0
1218,120,ATS-EP,UNCLOS,2007,0
1219,120,ATS-EP,UNCLOS,2008,0
1220,120,ATS-EP,UNCLOS,2009,0
1221,120,ATS-EP,UNCLOS,2010,0
1222,120,ATS-EP,UNCLOS,2011,0
1223,120,ATS-EP,UNCLOS,2012,0
1224,120,ATS-EP,UNCLOS,2013,0
1225,120,ATS-EP,UNCLOS,2014,0
1226,120,ATS-EP,UNCLOS,2015,0
1227,120,ATS-EP,UNCLOS,2016,0
1228,120,ATS-EP,UNCLOS,2017,0
1229,120,ATS-EP,UNCLOS,2018,0
1230,120,ATS-EP,UNCLOS,2019,0
1231,120,ATS-EP,UNCLOS,2021,0
1232,120,ATS-EP,UNCLOS,2022,0
1233,120,ATS-EP,UNCLOS,2023,0
1234,121,ATS-EP,UNECE-Espoo,2002,0
1235,121,ATS-EP,UNECE-Espoo,2003,0
1236,121,ATS-EP,UNECE-Espoo,2004,0
1237,121,ATS-EP,UNECE-Espoo,2005,0
1238,121,ATS-EP,UNECE-Espoo,2006,0
1239,121,ATS-EP,UNECE-Espoo,2007,0
1240,121,ATS-EP,UNECE-Espoo,2008,0
1241,121,ATS-EP,UNECE-Espoo,2009,0
1242,121,ATS-EP,UNECE-Espoo,2010,0
1243,121,ATS-EP,UNECE-Espoo,2011,0
1244,121,ATS-EP,UNECE-Espoo,2012,0
1245,121,ATS-EP,UNECE-Espoo,2013,0
1246,121,ATS-EP,UNECE-Espoo,2014,0
1247,121,ATS-EP,UNECE-Espoo,2015,0
1248,121,ATS-EP,UNECE-Espoo,2016,0
1249,121,ATS-EP,UNECE-Espoo,2017,0
1250,121,ATS-EP,UNECE-Espoo,2018,0
1251,121,ATS-EP,UNECE-Espoo,2019,0
1252,121,ATS-EP,UNECE-Espoo,2021,0
1253,121,ATS-EP,UNECE-Espoo,2022,0
1254,121,ATS-EP,UNECE-Espoo,2023,0
1255,122,ATS-EP,UNFSA,2002,0
1256,122,ATS-EP,UNFSA,2003,0
1257,122,ATS-EP,UNFSA,2004,0
1258,122,ATS-EP,UNFSA,2005,0
1259,122,ATS-EP,UNFSA,2006,0
1260,122,ATS-EP,UNFSA,2007,0
1261,122,ATS-EP,UNFSA,2008,0
1262,122,ATS-EP,UNFSA,2009,0
1263,122,ATS-EP,UNFSA,2010,0
1264,122,ATS-EP,UNFSA,2011,0
1265,122,ATS-EP,UNFSA,2012,0
1266,122,ATS-EP,UNFSA,2013,0
1267,122,ATS-EP,UNFSA,2014,0
1268,122,ATS-EP,UNFSA,2015,0
1269,122,ATS-EP,UNFSA,2016,0
1270,122,ATS-EP,UNFSA,2017,0
1271,122,ATS-EP,UNFSA,2018,0
1272,122,ATS-EP,UNFSA,2019,0
1273,122,ATS-EP,UNFSA,2021,0
1274,122,ATS-EP,UNFSA,2022,0
1275,122,ATS-EP,UNFSA,2023,0
1276,123,ATS-EP,WCPFC,2004,0
1277,123,ATS-EP,WCPFC,2005,0
1278,123,ATS-EP,WCPFC,2006,0
1279,123,ATS-EP,WCPFC,2007,0
1280,123,ATS-EP,WCPFC,2008,0
1281,123,ATS-EP,WCPFC,2009,0
1282,123,ATS-EP,WCPFC,2010,0
1283,123,ATS-EP,WCPFC,2011,0
1284,123,ATS-EP,WCPFC,2012,0
1285,123,ATS-EP,WCPFC,2013,0
1286,123,ATS-EP,WCPFC,2014,0
1287,123,ATS-EP,WCPFC,2015,0
1288,123,ATS-EP,WCPFC,2016,0
1289,123,ATS-EP,WCPFC,2017,0
1290,123,ATS-EP,WCPFC,2018,0
1291,123,ATS-EP,WCPFC,2019,0
1292,123,ATS-EP,WCPFC,2021,0
1293,123,ATS-EP,WCPFC,2022,0
1294,123,ATS-EP,WCPFC,2023,0
1295,124,ATS-EP,WECAFC,2008,0
1296,124,ATS-EP,WECAFC,2009,0
1297,124,ATS-EP,WECAFC,2010,0
1298,124,ATS-EP,WECAFC,2011,0
1299,124,ATS-EP,WECAFC,2012,0
1300,124,ATS-EP,WECAFC,2013,0
1301,124,ATS-EP,WECAFC,2014,0
1302,124,ATS-EP,WECAFC,2015,0
1303,124,ATS-EP,WECAFC,2016,0
1304,124,ATS-EP,WECAFC,2017,0
1305,124,ATS-EP,WECAFC,2018,0
1306,124,ATS-EP,WECAFC,2019,0
1307,124,ATS-EP,WECAFC,2021,0
1308,124,ATS-EP,WECAFC,2022,0
1309,124,ATS-EP,WECAFC,2023,0
1310,125,Barcelona-SPA/BD,AC,1999,0
1311,125,Barcelona-SPA/BD,AC,2001,0
1312,125,Barcelona-SPA/BD,AC,2003,0
1313,125,Barcelona-SPA/BD,AC,2005,0
1314,125,Barcelona-SPA/BD,AC,2008,0
1315,125,Barcelona-SPA/BD,AC,2009,0
1316,125,Barcelona-SPA/BD,AC,2012,0
1317,125,Barcelona-SPA/BD,AC,2013,0
1318,125,Barcelona-SPA/BD,AC,2016,0
1319,125,Barcelona-SPA/BD,AC,2017,0
1320,125,Barcelona-SPA/BD,AC,2019,0
1321,125,Barcelona-SPA/BD,AC,2021,0
1322,126,Barcelona-SPA/BD,ACAP,2005,0
1323,126,Barcelona-SPA/BD,ACAP,2008,0
1324,126,Barcelona-SPA/BD,ACAP,2009,0
1325,126,Barcelona-SPA/BD,ACAP,2012,0
1326,126,Barcelona-SPA/BD,ACAP,2013,0
1327,126,Barcelona-SPA/BD,ACAP,2016,0
1328,126,Barcelona-SPA/BD,ACAP,2017,0
1329,126,Barcelona-SPA/BD,ACAP,2019,0
1330,126,Barcelona-SPA/BD,ACAP,2021,0
1331,127,Barcelona-SPA/BD,ACPB,2009,0
1332,127,Barcelona-SPA/BD,ACPB,2012,0
1333,127,Barcelona-SPA/BD,ACPB,2013,0
1334,127,Barcelona-SPA/BD,ACPB,2016,0
1335,127,Barcelona-SPA/BD,ACPB,2017,0
1336,127,Barcelona-SPA/BD,ACPB,2019,0
1337,127,Barcelona-SPA/BD,ACPB,2021,0
1338,128,Barcelona-SPA/BD,ATS-EP,2003,0
1339,128,Barcelona-SPA/BD,ATS-EP,2005,0
1340,128,Barcelona-SPA/BD,ATS-EP,2008,0
1341,128,Barcelona-SPA/BD,ATS-EP,2009,0
1342,128,Barcelona-SPA/BD,ATS-EP,2012,0
1343,128,Barcelona-SPA/BD,ATS-EP,2013,0
1344,128,Barcelona-SPA/BD,ATS-EP,2016,0
1345,128,Barcelona-SPA/BD,ATS-EP,2017,0
1346,128,Barcelona-SPA/BD,ATS-EP,2019,0
